      -3.872570      -3.604430       5.141970      11.495996     -54.655190       0.006177
      -3.872000      -3.606010       5.124530      11.507298     -54.963245       0.006223
      -3.871380      -3.607570       5.107040      11.519135     -55.268883       0.006349
      -3.870720      -3.609090       5.089510      11.531043     -55.575722       0.006376
      -3.870020      -3.610580       5.071920      11.543143     -55.884064       0.006428
      -3.869260      -3.612030       5.054290      11.555342     -56.193432       0.006478
      -3.868460      -3.613460       5.036610      11.567266     -56.507622       0.006528
      -3.867620      -3.614850       5.018870      11.579731     -56.819664       0.006581
      -3.866730      -3.616200       5.001090      11.592289     -57.132832       0.006721
      -3.865790      -3.617530       4.983260      11.605010     -57.447086       0.006774
      -3.864800      -3.618820       4.965380      11.617864     -57.762657       0.006826
      -3.863770      -3.620080       4.947460      11.630419     -58.083115       0.006880
      -3.862690      -3.621300       4.929480      11.643577     -58.401375       0.006938
      -3.861570      -3.622490       4.911450      11.656908     -58.720917       0.006993
      -3.860390      -3.623650       4.893370      11.670410     -59.041527       0.007050
      -3.859170      -3.624780       4.875240      11.684061     -59.363518       0.007104
      -3.857900      -3.625880       4.857070      11.697438     -59.690479       0.007161
      -3.856580      -3.626940       4.838840      11.711394     -60.014874       0.007220
      -3.855210      -3.627970       4.820560      11.725530     -60.340496       0.007375
      -3.853790      -3.628960       4.802230      11.739809     -60.667400       0.007431
      -3.852320      -3.629930       4.783850      11.754291     -60.995441       0.007490
      -3.850800      -3.630860       4.765420      11.768538     -61.328701       0.007551
      -3.849240      -3.631750       4.746930      11.783440     -61.659679       0.007616
      -3.847620      -3.632620       4.728400      11.798532     -61.991600       0.007675
      -3.845960      -3.633450       4.709810      11.813807     -62.324966       0.007736
      -3.844240      -3.634250       4.691170      11.829290     -62.659470       0.007799
      -3.842470      -3.635010       4.672480      11.844550     -62.999271       0.007968
      -3.840650      -3.635740       4.653740      11.860407     -63.336273       0.008032
      -3.838780      -3.636440       4.634950      11.876476     -63.674393       0.008099
      -3.836860      -3.637110       4.616100      11.892783     -64.013855       0.008162
      -3.834880      -3.637740       4.597210      11.909326     -64.354546       0.008227
      -3.832860      -3.638340       4.578250      11.925741     -64.700935       0.008296
      -3.830780      -3.638910       4.559250      11.942777     -65.044243       0.008369
      -3.828650      -3.639440       4.540190      11.960045     -65.388855       0.008435
      -3.826460      -3.639940       4.521080      11.977556     -65.734474       0.008540
      -3.824230      -3.640410       4.501920      11.995288     -66.081474       0.008610
      -3.821940      -3.640840       4.482700      12.012853     -66.433960       0.008681
      -3.819590      -3.641240       4.463430      12.031165     -66.783516       0.008868
      -3.817190      -3.641600       4.444110      12.049657     -67.134163       0.008946
      -3.814740      -3.641930       4.424730      12.068436     -67.485985       0.009016
      -3.812230      -3.642230       4.405300      12.087481     -67.838989       0.009088
      -3.809670      -3.642500       4.385810      12.106494     -68.197929       0.009164
      -3.807050      -3.642730       4.366270      12.126167     -68.553581       0.009244
      -3.804380      -3.642920       4.346670      12.146117     -68.910561       0.009410
      -3.801650      -3.643090       4.327020      12.166368     -69.268463       0.009487
      -3.798870      -3.643210       4.307310      12.186808     -69.627563       0.009569
      -3.796030      -3.643310       4.287550      12.207298     -69.992531       0.009655
      -3.793130      -3.643370       4.267730      12.228498     -70.354195       0.009739
      -3.790170      -3.643390       4.247860      12.249995     -70.717003       0.009829
      -3.787160      -3.643380       4.227930      12.271806     -71.081047       0.009922
      -3.784090      -3.643340       4.207950      12.293951     -71.446091       0.010134
      -3.780960      -3.643260       4.187910      12.316004     -71.816925       0.010221
      -3.777780      -3.643150       4.167810      12.338808     -72.184334       0.010313
      -3.774530      -3.643000       4.147650      12.361955     -72.552841       0.010409
      -3.771230      -3.642810       4.127440      12.385475     -72.922676       0.010506
      -3.767860      -3.642600       4.107170      12.409436     -73.293510       0.010600
      -3.764440      -3.642340       4.086840      12.433319     -73.670410       0.010693
      -3.760960      -3.642050       4.066460      12.457960     -74.043579       0.010785
      -3.757410      -3.641730       4.046020      12.482996     -74.417709       0.011023
      -3.753810      -3.641370       4.025520      12.508392     -74.792984       0.011125
      -3.750140      -3.640970       4.004960      12.534169     -75.169281       0.011224
      -3.746420      -3.640540       3.984350      12.559913     -75.551491       0.011330
      -3.742630      -3.640070       3.963670      12.586540     -75.930138       0.011440
      -3.738780      -3.639560       3.942940      12.613594     -76.309906       0.011537
      -3.734870      -3.639020       3.922150      12.641061     -76.690651       0.011638
      -3.730890      -3.638440       3.901300      12.668938     -77.072334       0.011899
      -3.726850      -3.637820       3.880390      12.696837     -77.460007       0.012007
      -3.722750      -3.637170       3.859420      12.725562     -77.843674       0.012118
      -3.718580      -3.636480       3.838390      12.754704     -78.228226       0.012228
      -3.714350      -3.635760       3.817300      12.784336     -78.613792       0.012344
      -3.710050      -3.634990       3.796150      12.814495     -79.000687       0.012467
      -3.705690      -3.634190       3.774940      12.844724     -79.393456       0.012627
      -3.701270      -3.633350       3.753670      12.875791     -79.782280       0.012746
      -3.696770      -3.632470       3.732330      12.907339     -80.171700       0.012871
      -3.692210      -3.631550       3.710940      12.939322     -80.562088       0.013155
      -3.687590      -3.630590       3.689490      12.971770     -80.953392       0.013275
      -3.682890      -3.629600       3.667970      13.004515     -81.350914       0.013403
      -3.678130      -3.628570       3.646390      13.038018     -81.743973       0.013529
      -3.673310      -3.627490       3.624750      13.072021     -82.138023       0.013651
      -3.668410      -3.626380       3.603050      13.106674     -82.533043       0.013916
      -3.663440      -3.625230       3.581290      13.141835     -82.928780       0.014060
      -3.658410      -3.624030       3.559460      13.177091     -83.330566       0.014195
      -3.653300      -3.622800       3.537570      13.213267     -83.727699       0.014333
      -3.648130      -3.621530       3.515620      13.250041     -84.125847       0.014480
      -3.642880      -3.620210       3.493600      13.287440     -84.524933       0.014631
      -3.637560      -3.618860       3.471520      13.325410     -84.924629       0.014771
      -3.632170      -3.617460       3.449380      13.363563     -85.330383       0.015115
      -3.626710      -3.616020       3.427170      13.402658     -85.731567       0.015272
      -3.621180      -3.614540       3.404900      13.442324     -86.133392       0.015427
      -3.615570      -3.613010       3.382570      13.482553     -86.535706       0.015577
      -3.609890      -3.611450       3.360170      13.523406     -86.938683       0.015736
      -3.604140      -3.609840       3.337700      13.564653     -87.348137       0.015904
      -3.598310      -3.608180       3.315170      13.606864     -87.752815       0.016064
      -3.592410      -3.606490       3.292570      13.649713     -88.158058       0.016438
      -3.586430      -3.604740       3.269910      13.693162     -88.563774       0.016607
      -3.580370      -3.602960       3.247190      13.737249     -88.969818       0.016787
      -3.574240      -3.601130       3.224390      13.781669     -89.382103       0.016954
      -3.568030      -3.599250       3.201530      13.827047     -89.789322       0.017124
      -3.561750      -3.597330       3.178610      13.873219     -90.197372       0.017304
      -3.555380      -3.595360       3.155610      13.920133     -90.605927       0.017727
      -3.548940      -3.593350       3.132550      13.967695     -91.014908       0.017903
      -3.542420      -3.591290       3.109430      14.015593     -91.429802       0.018083
      -3.535820      -3.589180       3.086230      14.064519     -91.839607       0.018275
      -3.529140      -3.587020       3.062970      14.114133     -92.249649       0.018478
      -3.522370      -3.584820       3.039640      14.164543     -92.660057       0.018664
      -3.515530      -3.582570       3.016240      14.215802     -93.071350       0.018939
      -3.508600      -3.580260       2.992770      14.267470     -93.488571       0.019141
      -3.501600      -3.577910       2.969240      14.320132     -93.900391       0.019614
      -3.494500      -3.575510       2.945640      14.373585     -94.312210       0.019814
      -3.487330      -3.573060       2.921960      14.427762     -94.724503       0.020015
      -3.480070      -3.570560       2.898220      14.482869     -95.137245       0.020161
      -3.472720      -3.568000       2.874410      14.538342     -95.555626       0.020672
      -3.465290      -3.565390       2.850530      14.595066     -95.968987       0.020904
      -3.457780      -3.562730       2.826570      14.652501     -96.382431       0.021127
      -3.450170      -3.560020       2.802550      14.710885     -96.796021       0.021364
      -3.442480      -3.557260       2.778460      14.769989     -97.209587       0.021616
      -3.434710      -3.554440       2.754300      14.829615     -97.629211       0.021875
      -3.426840      -3.551560       2.730060      14.890482     -98.043320       0.022107
      -3.418880      -3.548630       2.705760      14.952281     -98.457588       0.022654
      -3.410830      -3.545640       2.681380      15.014956     -98.871964       0.022918
      -3.402690      -3.542600       2.656930      15.078485     -99.286316       0.023199
      -3.394460      -3.539500       2.632420      15.142584     -99.706459       0.023457
      -3.386140      -3.536340       2.607820      15.207870    -100.120850       0.023715
      -3.377730      -3.533120       2.583160      15.273985    -100.535210       0.023989
      -3.369220      -3.529840       2.558420      15.341198    -100.949760       0.024609
      -3.360620      -3.526500       2.533620      15.409360    -101.364334       0.024911
      -3.351920      -3.523100       2.508730      15.478244    -101.784836       0.025179
      -3.343120      -3.519640       2.483780      15.548269    -102.198997       0.025464
      -3.334230      -3.516120       2.458750      15.619227    -102.613174       0.025767
      -3.325240      -3.512530       2.433650      15.691119    -103.027122       0.026089
      -3.316160      -3.508880       2.408470      15.764049    -103.441208       0.026758
      -3.306970      -3.505170       2.383230      15.837905    -103.861130       0.027051
      -3.297690      -3.501390       2.357900      15.912971    -104.275032       0.027364
      -3.288300      -3.497540       2.332510      15.988991    -104.688560       0.027696
      -3.278810      -3.493630       2.307030      16.066036    -105.101830       0.028051
      -3.269230      -3.489650       2.281490      16.144014    -105.514824       0.028511
      -3.259530      -3.485600       2.255870      16.222986    -105.933594       0.028829
      -3.249740      -3.481480       2.230170      16.303333    -106.346565       0.029566
      -3.239840      -3.477290       2.204400      16.384714    -106.759056       0.029686
      -3.229830      -3.473030       2.178560      16.467108    -107.170998       0.030229
      -3.219720      -3.468690       2.152630      16.550510    -107.582748       0.030608
      -3.209500      -3.464280       2.126640      16.635040    -108.000328       0.030971
      -3.199170      -3.459800       2.100560      16.720873    -108.411583       0.031786
      -3.188730      -3.455240       2.074420      16.807764    -108.822250       0.032201
      -3.178180      -3.450610       2.048190      16.895798    -109.232567       0.032643
      -3.167520      -3.445890       2.021890      16.984928    -109.642548       0.033075
      -3.156750      -3.441100       1.995510      17.075268    -110.058350       0.033466
      -3.145870      -3.436230       1.969060      17.166748    -110.467484       0.033883
      -3.134870      -3.431280       1.942530      17.259401    -110.876068       0.034799
      -3.123760      -3.426240       1.915920      17.353436    -111.284523       0.035257
      -3.112530      -3.421120       1.889240      17.448709    -111.692513       0.035704
      -3.101180      -3.415920       1.862480      17.545067    -112.105972       0.036180
      -3.089720      -3.410630       1.835640      17.642733    -112.512955       0.036652
      -3.078130      -3.405260       1.808730      17.741596    -112.919159       0.037127
      -3.066430      -3.399790       1.781740      17.841656    -113.324928       0.038152
      -3.054600      -3.394240       1.754670      17.943100    -113.730179       0.038644
      -3.042660      -3.388600       1.727520      18.045891    -114.141357       0.039149
      -3.030580      -3.382860       1.700300      18.150023    -114.545570       0.039689
      -3.018390      -3.377030       1.673000      18.255384    -114.949417       0.040201
      -3.006070      -3.371100       1.645620      18.362080    -115.352600       0.040734
      -2.993620      -3.365080       1.618170      18.470036    -115.755035       0.041637
      -2.981040      -3.358960       1.590640      18.579407    -116.163025       0.042189
      -2.968340      -3.352740       1.563030      18.690088    -116.564499       0.042767
      -2.955500      -3.346420       1.535340      18.802122    -116.965096       0.043987
      -2.942530      -3.340000       1.507580      18.915461    -117.365044       0.044608
      -2.929430      -3.333470       1.479740      19.030491    -117.764778       0.045233
      -2.916200      -3.326830       1.451820      19.146820    -118.169952       0.045900
      -2.902820      -3.320090       1.423830      19.264570    -118.568115       0.046542
      -2.889320      -3.313240       1.395760      19.383675    -118.965881       0.047196
      -2.875670      -3.306280       1.367610      19.504206    -119.362747       0.048118
      -2.861890      -3.299200       1.339390      19.626093    -119.759026       0.048813
      -2.847960      -3.292010       1.311090      19.749418    -120.160545       0.049497
      -2.833890      -3.284700       1.282710      19.874527    -120.555725       0.050927
      -2.819680      -3.277280       1.254260      20.001040    -120.950150       0.051693
      -2.805320      -3.269730       1.225730      20.129015    -121.343826       0.052407
      -2.790820      -3.262060       1.197130      20.258392    -121.736908       0.053169
      -2.776170      -3.254270       1.168450      20.389265    -122.135269       0.054021
      -2.761360      -3.246350       1.139690      20.521824    -122.526886       0.054810
      -2.746410      -3.238300       1.110870      20.655704    -122.917847       0.055613
      -2.731310      -3.230120       1.081970      20.791113    -123.308151       0.057262
      -2.716050      -3.221810       1.052990      20.928049    -123.697716       0.058158
      -2.700630      -3.213360       1.023940      21.066723    -124.092720       0.058990
      -2.685060      -3.204770       0.994816      21.207008    -124.481201       0.059877
      -2.669330      -3.196050       0.965622      21.348787    -124.868858       0.060822
      -2.653440      -3.187180       0.936355      21.492100    -125.255890       0.062045
      -2.637390      -3.178160       0.907016      21.636934    -125.642357       0.062952
      -2.621170      -3.169000       0.877607      21.783390    -126.033981       0.063918
      -2.604790      -3.159690       0.848127      21.931288    -126.418945       0.065872
      -2.588240      -3.150220       0.818578      22.080769    -126.803375       0.066924
      -2.571520      -3.140600       0.788960      22.232122    -127.187302       0.067933
      -2.554630      -3.130820       0.759273      22.384720    -127.570366       0.069008
      -2.537570      -3.120880       0.729520      22.539337    -127.959023       0.070152
      -2.520340      -3.110770       0.699699      22.695402    -128.341278       0.071243
      -2.502920      -3.100500       0.669813      22.853031    -128.722565       0.072325
      -2.485330      -3.090050       0.639863      23.012194    -129.103577       0.073476
      -2.467560      -3.079440       0.609847      23.172873    -129.483765       0.075769
      -2.449610      -3.068650       0.579770      23.335287    -129.869476       0.076989
      -2.431470      -3.057670       0.549631      23.499073    -130.248672       0.078148
      -2.413150      -3.046520       0.519431      23.664347    -130.627335       0.079381
      -2.394640      -3.035180       0.489173      23.831125    -131.005508       0.081067
      -2.375940      -3.023640       0.458855      23.999660    -131.383316       0.082491
      -2.357050      -3.011920       0.428482      24.169931    -131.766541       0.083738
      -2.337960      -3.000000       0.398052      24.341461    -132.143341       0.085062
      -2.318680      -2.987870       0.367570      24.514328    -132.519852       0.086469
      -2.299200      -2.975550       0.337036      24.688578    -132.895691       0.088382
      -2.279510      -2.963010       0.306451      24.864304    -133.271255       0.089876
      -2.259630      -2.950260       0.275817      25.041851    -133.652496       0.091256
      -2.239540      -2.937300       0.245136      25.220499    -134.027435       0.092719
      -2.219240      -2.924110       0.214411      25.400478    -134.402100       0.094271
      -2.198730      -2.910700       0.183643      25.581697    -134.776367       0.097309
      -2.178010      -2.897060       0.152833      25.764137    -135.150497       0.097981
      -2.157080      -2.883190       0.121986      25.948008    -135.530182       0.099511
      -2.135930      -2.869080       0.091101      26.132719    -135.903839       0.102605
      -2.114560      -2.854720       0.060184      26.318525    -136.277405       0.104341
      -2.092970      -2.840120       0.029236      26.505352    -136.650757       0.106179
      -2.071150      -2.825270      -0.001741      26.693134    -137.023895       0.108090
      -2.049110      -2.810150      -0.032742      26.882124    -137.402969       0.109740
      -2.026840      -2.794780      -0.063767      27.071522    -137.776016       0.111484
      -2.004340      -2.779140      -0.094810      27.261618    -138.149170       0.113328
      -1.981600      -2.763220      -0.125869      27.452335    -138.522354       0.115277
      -1.958630      -2.747030      -0.156942      27.643492    -138.895599       0.117875
      -1.935420      -2.730560      -0.188022      27.835379    -139.274506       0.119885
      -1.911970      -2.713790      -0.219108      28.027195    -139.648102       0.121738
      -1.888270      -2.696730      -0.250194      28.219093    -140.021713       0.123693
      -1.864330      -2.679370      -0.281276      28.410896    -140.395599       0.125754
      -1.840140      -2.661700      -0.312352      28.602537    -140.769684       0.127928
      -1.815690      -2.643720      -0.343415      28.794220    -141.149551       0.130222
      -1.791000      -2.625420      -0.374461      28.984898    -141.524384       0.132400
      -1.766040      -2.606790      -0.405484      29.174849    -141.899353       0.134181
      -1.740830      -2.587830      -0.436479      29.363779    -142.274872       0.134932
      -1.715350      -2.568540      -0.467443      29.551432    -142.650513       0.138929
      -1.689610      -2.548890      -0.498366      29.738678    -143.032471       0.139431
      -1.663600      -2.528900      -0.529245      29.923376    -143.409088       0.141855
      -1.637320      -2.508540      -0.560072      30.106091    -143.786362       0.144104
      -1.610770      -2.487820      -0.590840      30.286371    -144.164047       0.146889
      -1.583950      -2.466720      -0.621544      30.463894    -144.542496       0.147539
      -1.556850      -2.445250      -0.652174      30.639355    -144.926727       0.149855
      -1.529470      -2.423380      -0.682726      30.810892    -145.306183       0.151980
      -1.501810      -2.401120      -0.713187      30.978519    -145.686188       0.153867
      -1.473870      -2.378450      -0.743552      31.141953    -146.066879       0.156089
      -1.445640      -2.355370      -0.773812      31.300531    -146.448074       0.158431
      -1.417120      -2.331870      -0.803956      31.454784    -146.835083       0.160204
      -1.388310      -2.307940      -0.833976      31.602829    -147.217270       0.162330
      -1.359210      -2.283580      -0.863861      31.744846    -147.599930       0.162132
      -1.329820      -2.258770      -0.893601      31.879784    -147.983170       0.163904
      -1.300140      -2.233510      -0.923186      32.007298    -148.366821       0.165645
      -1.270160      -2.207790      -0.952602      32.127132    -148.755966       0.167705
      -1.239880      -2.181600      -0.981839      32.238117    -149.140060       0.169244
      -1.209300      -2.154930      -1.010880      32.339256    -149.524261       0.169065
      -1.178430      -2.127770      -1.039720      32.429676    -149.908798       0.170107
      -1.147250      -2.100120      -1.068340      32.509644    -150.292938       0.171267
      -1.115780      -2.071970      -1.096730      32.577888    -150.682144       0.170834
      -1.084000      -2.043300      -1.124870      32.632175    -151.065735       0.171659
      -1.051930      -2.014110      -1.152740      32.673283    -151.448853       0.172321
      -1.019560      -1.984390      -1.180340      32.698975    -151.831345       0.170823
      -0.986888      -1.954130      -1.207640      32.709000    -152.212753       0.171362
      -0.953921      -1.923330      -1.234620      32.702595    -152.597733       0.169529
      -0.920657      -1.891980      -1.261280      32.677525    -152.976334       0.169858
      -0.887101      -1.860060      -1.287580      32.632656    -153.353149       0.167714
      -0.853255      -1.827580      -1.313520      32.567978    -153.727890       0.165235
      -0.819119      -1.794510      -1.339060      32.481327    -154.100327       0.162888
      -0.784700      -1.760870      -1.364190      32.372082    -154.474594       0.162316
      -0.750000      -1.726630      -1.388890      32.238190    -154.841202       0.159352
      -0.715025      -1.691800      -1.413140      32.078552    -155.204330       0.156658
      -0.679780      -1.656360      -1.436910      31.892460    -155.563843       0.153349
      -0.644270      -1.620320      -1.460170      31.678101    -155.918991       0.150027
      -0.608503      -1.583660      -1.482910      31.435339    -156.274399       0.144240
      -0.572485      -1.546390      -1.505100      31.160841    -156.620300       0.142017
      -0.536226      -1.508500      -1.526710      30.854605    -156.961105       0.136020
      -0.499734      -1.469980      -1.547720      30.515192    -157.296707       0.130943
      -0.463017      -1.430840      -1.568110      30.141348    -157.626648       0.126826
      -0.426090      -1.391080      -1.587830      29.732586    -157.955093       0.120216
      -0.388959      -1.350680      -1.606870      29.286600    -158.273438       0.114703
      -0.351643      -1.309670      -1.625200      28.802849    -158.585739       0.108585
      -0.314151      -1.268030      -1.642780      28.280613    -158.892288       0.102416
      -0.276498      -1.225770      -1.659600      27.719013    -159.193405       0.096441
      -0.238702      -1.182900      -1.675610      27.117586    -159.493362       0.090086
      -0.200777      -1.139410      -1.690800      26.474304    -159.784668       0.082937
      -0.162743      -1.095330      -1.705130      25.789341    -160.071793       0.076580
      -0.124618      -1.050660      -1.718580      25.062401    -160.355942       0.069251
      -0.086420      -1.005400      -1.731110      24.292742    -160.638336       0.063071
      -0.048172      -0.959572      -1.742700      23.480423    -160.924454       0.056815
      -0.009893      -0.913188      -1.753330      22.624372    -161.208267       0.050383
       0.028392      -0.866264      -1.762950      21.725367    -161.495789       0.044326
       0.066660      -0.818815      -1.771560      20.782978    -161.790466       0.038844
       0.104887      -0.770860      -1.779120      19.797222    -162.095291       0.033458
       0.143048      -0.722421      -1.785610      18.769417    -162.419022       0.028248
       0.181117      -0.673516      -1.791010      17.698715    -162.759506       0.023472
       0.219066      -0.624174      -1.795300      16.586517    -163.127869       0.019088
       0.256869      -0.574418      -1.798460      15.433491    -163.533691       0.015435
       0.294499      -0.524274      -1.800470      14.241079    -163.990143       0.011962
       0.331927      -0.473772      -1.801320      13.010284    -164.518280       0.009069
       0.369128      -0.422938      -1.801000      11.742858    -165.138138       0.006695
       0.406071      -0.371808      -1.799490      10.440798    -165.892334       0.004657
       0.941303       0.459064      -1.615260       0.000000    -180.000000       0.005627
       0.970187       0.510048      -1.594390      14.451489      19.946859       0.007649
       0.998444       0.560733      -1.572560      15.843851      19.342142       0.010046
       1.026070       0.611094      -1.549790      17.204628      18.811600       0.012818
       1.053050       0.661105      -1.526110      18.531343      18.336914       0.015727
       1.079380       0.710744      -1.501570      19.821110      17.908155       0.019076
       1.105060       0.759992      -1.476180      21.071894      17.517290       0.022864
       1.130090       0.808825      -1.449980      22.282537      17.154102       0.027015
       1.154470       0.857230      -1.423010      23.450377      16.822947       0.030933
       1.178200       0.905186      -1.395290      24.574581      16.515356       0.035588
       1.201270       0.952681      -1.366850      25.654921      16.228598       0.039899
       1.223690       0.999701      -1.337740      26.690065      15.959870       0.044917
       1.245470       1.046230      -1.307980      27.680496      15.702372       0.050164
       1.266610       1.092270      -1.277600      28.625467      15.462714       0.054711
       1.287100       1.137790      -1.246640      29.525005      15.235077       0.060116
       1.306970       1.182800      -1.215120      30.379900      15.017440       0.064620
       1.326220       1.227290      -1.183070      31.190271      14.808614       0.069769
       1.344840       1.271250      -1.150530      31.958050      14.603763       0.075376
       1.362860       1.314680      -1.117520      32.681709      14.409416       0.079670
       1.380280       1.357580      -1.084070      33.363770      14.220807       0.085118
       1.397100       1.399930      -1.050200      34.004387      14.036993       0.089064
       1.413350       1.441750      -1.015940      34.605160      13.857058       0.094194
       1.429010       1.483020      -0.981326      35.167412      13.677110       0.097736
       1.444120       1.523760      -0.946367      35.691235      13.503814       0.102832
       1.458670       1.563950      -0.911092      36.178070      13.332964       0.105909
       1.472670       1.603610      -0.875524      36.629902      13.164353       0.109923
       1.486140       1.642730      -0.839682      37.047253      12.997369       0.114488
       1.499090       1.681320      -0.803589      37.432522      12.827952       0.116813
       1.511520       1.719380      -0.767263      37.785545      12.663577       0.120941
       1.523450       1.756910      -0.730726      38.108318      12.500076       0.122927
       1.534890       1.793910      -0.693994      38.401836      12.337203       0.126427
       1.545850       1.830400      -0.657084      38.667622      12.174999       0.128201
       1.556330       1.866380      -0.620013      38.907784      12.009736       0.131022
       1.566350       1.901850      -0.582796      39.121971      11.848530       0.131898
       1.575910       1.936810      -0.545450      39.312122      11.687761       0.132620
       1.585040       1.971280      -0.507989      39.479515      11.527074       0.135100
       1.593730       2.005250      -0.470423      39.625099      11.366660       0.135306
       1.602000       2.038740      -0.432770      39.750893      11.202763       0.137616
       1.609850       2.071740      -0.395039      39.856728      11.042704       0.137378
       1.617300       2.104280      -0.357244      39.944283      10.882918       0.139138
       1.624360       2.136340      -0.319395      40.014038      10.723078       0.138545
       1.631030       2.167940      -0.281502      40.068192      10.563429       0.140091
       1.637330       2.199090      -0.243577      40.106792      10.400337       0.139240
       1.643250       2.229780      -0.205627      40.131092      10.241016       0.140222
       1.648820       2.260030      -0.167663      40.141403      10.081804       0.139205
       1.654040       2.289850      -0.129694      40.138660       9.922825       0.139991
       1.658910       2.319230      -0.091725      40.124599       9.763995       0.138636
       1.663450       2.348190      -0.053767      40.099361       9.601833       0.139153
       1.667660       2.376730      -0.015824      40.063332       9.443455       0.139639
       1.671550       2.404860       0.022093      40.017258       9.285363       0.137948
       1.675130       2.432590       0.059981      39.962097       9.127599       0.138315
       1.678410       2.459910       0.097833      39.898651       8.969944       0.136158
       1.681390       2.486840       0.135642      39.827293       8.809093       0.135716
       1.684080       2.513380       0.173405      39.748363       8.652108       0.133776
       1.686480       2.539540       0.211114      39.662338       8.495574       0.133748
       1.688610       2.565330       0.248765      39.569809       8.339313       0.133385
       1.690470       2.590740       0.286355      39.471558       8.183325       0.131333
       1.692060       2.615790       0.323878      39.368221       8.024372       0.130545
       1.693400       2.640480       0.361332      39.259289       7.869176       0.128398
       1.694480       2.664820       0.398711      39.145531       7.714527       0.127935
       1.695320       2.688810       0.436011      39.027691       7.560206       0.125910
       1.695920       2.712460       0.473232      38.905350       7.406349       0.125304
       1.696280       2.735770       0.510368      38.780087       7.249541       0.124777
       1.696420       2.758760       0.547417      38.650848       7.096600       0.122448
       1.696320       2.781410       0.584375      38.518929       6.944204       0.121544
       1.696010       2.803740       0.621241      38.383972       6.792205       0.119420
       1.695490       2.825760       0.658013      38.246330       6.640739       0.117361
       1.694760       2.847460       0.694687      38.106625       6.486267       0.116502
       1.693820       2.868850       0.731262      37.964558       6.335784       0.114626
       1.692680       2.889950       0.767735      37.820499       6.185862       0.114164
       1.691350       2.910740       0.804104      37.674751       6.036362       0.111475
       1.689820       2.931250       0.840371      37.527397       5.887518       0.111041
       1.688110       2.951460       0.876529      37.378922       5.735697       0.109039
       1.686220       2.971390       0.912581      37.228962       5.587837       0.108330
       1.684150       2.991040       0.948522      37.077927       5.440482       0.106513
       1.681900       3.010410       0.984353      36.925968       5.293742       0.104564
       1.679490       3.029510       1.020070      36.773167       5.147453       0.103714
       1.676900       3.048340       1.055680      36.619858       4.998446       0.101799
       1.674160       3.066910       1.091170      36.465672       4.853277       0.100514
       1.671250       3.085210       1.126550      36.311165       4.708654       0.099199
       1.668190       3.103260       1.161810      36.156231       4.564605       0.097519
       1.664970       3.121060       1.196960      36.000969       4.421185       0.096470
       1.661600       3.138610       1.231990      35.845642       4.275019       0.094791
       1.658090       3.155910       1.266910      35.689995       4.132637       0.093419
       1.654440       3.172970       1.301700      35.534286       3.990801       0.092323
       1.650640       3.189790       1.336380      35.378548       3.849580       0.090756
       1.646710       3.206370       1.370940      35.222870       3.708878       0.089194
       1.642640       3.222730       1.405370      35.067410       3.565621       0.088726
       1.638440       3.238850       1.439700      34.912109       3.426039       0.087242
